,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
167,official,NOUN,d000.s024.t000,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,official%1:18:01::
168,minister,NOUN,d000.s024.t001,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,minister%1:18:02::
169,plane,NOUN,d000.s024.t002,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,plane%1:06:01::
170,hall,NOUN,d000.s024.t003,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,hall%1:06:03::
171,meeting,NOUN,d000.s024.t004,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,meeting%1:14:00::
172,news_conference,NOUN,d000.s024.t005,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,news_conference%1:10:00::
173,claim,NOUN,d000.s024.t006,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,claim%1:04:00::
174,week,NOUN,d000.s024.t007,d000.s024,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.,week%1:28:02::
175,gathering,NOUN,d000.s025.t000,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",gathering%1:14:00::
176,people,NOUN,d000.s025.t001,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",people%1:14:00::
177,day,NOUN,d000.s025.t002,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",day%1:28:00::
178,activist,NOUN,d000.s025.t003,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",activist%1:18:00::
179,show,NOUN,d000.s025.t004,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",show%1:04:00::
180,country,NOUN,d000.s025.t005,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",country%1:14:00::
181,draft,NOUN,d000.s025.t006,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",draft%1:10:00::
182,proposal,NOUN,d000.s025.t007,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",proposal%1:10:00::
183,paper,NOUN,d000.s025.t008,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",paper%1:27:00::
184,e-mail,NOUN,d000.s025.t009,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",e-mail%1:10:00::
185,challenge,NOUN,d000.s025.t010,d000.s025,"The sheer sprawl of the gathering-- where 13,000 people move in and out of the convention center each day, guitar-playing activists put on nightly shows mocking the countries they think are selling out, and draft proposals are passed hand-to-hand on paper rather than via e-mail-- poses a challenge.",challenge%1:26:00::
186,intensity,NOUN,d000.s026.t000,d000.s026,"The intensity is only building: nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will be in Copenhagen.",intensity%1:07:00::
187,minister,NOUN,d000.s026.t001,d000.s026,"The intensity is only building: nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will be in Copenhagen.",minister%1:18:02::
188,wednesday,NOUN,d000.s026.t002,d000.s026,"The intensity is only building: nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will be in Copenhagen.",wednesday%1:28:00::
189,copenhagen,NOUN,d000.s026.t003,d000.s026,"The intensity is only building: nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will be in Copenhagen.",copenhagen%1:15:00::
190,big_league,NOUN,d000.s027.t000,d000.s027,"We 're getting into the big leagues, said Carlos Manuel Rodriguez, vice president for global policy at Conservation International.",big_league%1:14:00::
191,vice_president,NOUN,d000.s027.t001,d000.s027,"We 're getting into the big leagues, said Carlos Manuel Rodriguez, vice president for global policy at Conservation International.",vice_president%1:18:00::
192,policy,NOUN,d000.s027.t002,d000.s027,"We 're getting into the big leagues, said Carlos Manuel Rodriguez, vice president for global policy at Conservation International.",policy%1:10:00::
193,heavyweight,NOUN,d000.s028.t000,d000.s028,The heavyweights are coming.,heavyweight%1:18:00::
194,victory,NOUN,d001.s000.t000,d001.s000,Baskonia gives away a victory in Israel,victory%1:11:00::
195,israel,NOUN,d001.s000.t001,d001.s000,Baskonia gives away a victory in Israel,israel%1:15:00::
196,victory,NOUN,d001.s001.t000,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",victory%1:11:00::
197,visit,NOUN,d001.s001.t001,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",visit%1:04:02::
198,team,NOUN,d001.s001.t002,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",team%1:14:00::
199,loss,NOUN,d001.s001.t003,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",loss%1:04:00::
200,performance,NOUN,d001.s001.t004,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",performance%1:04:00::
201,team,NOUN,d001.s001.t005,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",team%1:14:00::
202,point,NOUN,d001.s001.t006,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",point%1:23:01::
203,top,NOUN,d001.s001.t007,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",top%1:26:00::
204,group,NOUN,d001.s001.t008,d001.s001,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.",group%1:03:00::
205,team,NOUN,d001.s002.t000,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",team%1:14:00::
206,absence,NOUN,d001.s002.t001,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",absence%1:26:00::
207,involvement,NOUN,d001.s002.t002,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",involvement%1:04:00::
208,teamwork,NOUN,d001.s002.t003,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",teamwork%1:04:00::
209,end,NOUN,d001.s002.t004,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",end%1:11:00::
210,victory,NOUN,d001.s002.t005,d001.s002,"The Vitorian team knew to make up for the significant absences of Herrmann, Oleson, Huertas and Micov with a big dose of involvement and teamwork, even though it had to hold out until the end to take the victory.",victory%1:11:00::
211,success,NOUN,d001.s003.t000,d001.s003,"Additionally, their huge success from the sidelines, with 16 three pointers scored, had a lot to do with the final triumph.",success%1:26:00::
212,sideline,NOUN,d001.s003.t001,d001.s003,"Additionally, their huge success from the sidelines, with 16 three pointers scored, had a lot to do with the final triumph.",sideline%1:15:00::
213,lot,NOUN,d001.s003.t002,d001.s003,"Additionally, their huge success from the sidelines, with 16 three pointers scored, had a lot to do with the final triumph.",lot%1:23:00::
214,triumph,NOUN,d001.s003.t003,d001.s003,"Additionally, their huge success from the sidelines, with 16 three pointers scored, had a lot to do with the final triumph.",triumph%1:11:00::
215,game,NOUN,d001.s004.t000,d001.s004,"The game started out in favor of the Azulgranas, who put themselves ahead on the scoreboard from the start.",game%1:04:03::
216,favor,NOUN,d001.s004.t001,d001.s004,"The game started out in favor of the Azulgranas, who put themselves ahead on the scoreboard from the start.",favor%1:07:00::
217,scoreboard,NOUN,d001.s004.t002,d001.s004,"The game started out in favor of the Azulgranas, who put themselves ahead on the scoreboard from the start.",scoreboard%1:06:00::
218,start,NOUN,d001.s004.t003,d001.s004,"The game started out in favor of the Azulgranas, who put themselves ahead on the scoreboard from the start.",start%1:11:00::
219,basket,NOUN,d001.s005.t000,d001.s005,"As Vitora 's first four baskets were from the perimeter, the speculation was already that they had jumped into the Israeli net with hot wrists.",basket%1:04:00::
220,perimeter,NOUN,d001.s005.t001,d001.s005,"As Vitora 's first four baskets were from the perimeter, the speculation was already that they had jumped into the Israeli net with hot wrists.",perimeter%1:25:00::
221,speculation,NOUN,d001.s005.t002,d001.s005,"As Vitora 's first four baskets were from the perimeter, the speculation was already that they had jumped into the Israeli net with hot wrists.",speculation%1:10:03::
222,net,NOUN,d001.s005.t003,d001.s005,"As Vitora 's first four baskets were from the perimeter, the speculation was already that they had jumped into the Israeli net with hot wrists.",net%1:06:04::
223,wrist,NOUN,d001.s005.t004,d001.s005,"As Vitora 's first four baskets were from the perimeter, the speculation was already that they had jumped into the Israeli net with hot wrists.",wrist%1:08:00::
224,scorer,NOUN,d001.s006.t000,d001.s006,English and Teletovic were the main scorers of the 18-20 at the end of the first period.,scorer%1:18:00::
225,end,NOUN,d001.s006.t001,d001.s006,English and Teletovic were the main scorers of the 18-20 at the end of the first period.,end%1:11:00::
226,first_period,NOUN,d001.s006.t002,d001.s006,English and Teletovic were the main scorers of the 18-20 at the end of the first period.,first_period%1:28:00::
227,quarter,NOUN,d001.s007.t000,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",quarter%1:28:01::
228,team,NOUN,d001.s007.t001,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",team%1:14:00::
229,game,NOUN,d001.s007.t002,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",game%1:04:03::
230,work,NOUN,d001.s007.t003,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",work%1:04:00::
231,whistle,NOUN,d001.s007.t004,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",whistle%1:10:00::
232,applause,NOUN,d001.s007.t005,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",applause%1:10:00::
233,return,NOUN,d001.s007.t006,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",return%1:04:01::
234,home,NOUN,d001.s007.t007,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",home%1:15:02::
235,lead,NOUN,d001.s007.t008,d001.s007,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who was greeted with whistles and applause at his return home, to continue increasing their lead by half-time( 34-43).",lead%1:07:02::
236,team,NOUN,d001.s008.t000,d001.s008,"Teletovic had already begun to stand out as the best on his team with 13 points, even though Splitter 's`` six fewer'' points already signaled that it was n't going to be the best night for the Brazilian.",team%1:14:00::
237,point,NOUN,d001.s008.t001,d001.s008,"Teletovic had already begun to stand out as the best on his team with 13 points, even though Splitter 's`` six fewer'' points already signaled that it was n't going to be the best night for the Brazilian.",point%1:23:01::
238,point,NOUN,d001.s008.t002,d001.s008,"Teletovic had already begun to stand out as the best on his team with 13 points, even though Splitter 's`` six fewer'' points already signaled that it was n't going to be the best night for the Brazilian.",point%1:23:01::
239,night,NOUN,d001.s008.t003,d001.s008,"Teletovic had already begun to stand out as the best on his team with 13 points, even though Splitter 's`` six fewer'' points already signaled that it was n't going to be the best night for the Brazilian.",night%1:28:00::
240,game,NOUN,d001.s009.t000,d001.s009,"But the game, despite being headed for halftime, was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the` hand of Elias' putting the pressure on, they managed to get involved in the game.",game%1:04:03::
241,halftime,NOUN,d001.s009.t001,d001.s009,"But the game, despite being headed for halftime, was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the` hand of Elias' putting the pressure on, they managed to get involved in the game.",halftime%1:28:00::
242,hand,NOUN,d001.s009.t002,d001.s009,"But the game, despite being headed for halftime, was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the` hand of Elias' putting the pressure on, they managed to get involved in the game.",hand%1:08:00::
243,pressure,NOUN,d001.s009.t003,d001.s009,"But the game, despite being headed for halftime, was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the` hand of Elias' putting the pressure on, they managed to get involved in the game.",pressure%1:07:00::
244,game,NOUN,d001.s009.t004,d001.s009,"But the game, despite being headed for halftime, was not more decidedand the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the` hand of Elias' putting the pressure on, they managed to get involved in the game.",game%1:04:03::
245,role,NOUN,d001.s010.t000,d001.s010,Eidson and Pnini played a decisive role in the`` yellows''' return to the light.,role%1:04:00::
246,return,NOUN,d001.s010.t001,d001.s010,Eidson and Pnini played a decisive role in the`` yellows''' return to the light.,return%1:04:02::
247,light,NOUN,d001.s010.t002,d001.s010,Eidson and Pnini played a decisive role in the`` yellows''' return to the light.,light%1:09:02::
248,disadvantage,NOUN,d001.s011.t000,d001.s011,More disadvantages,disadvantage%1:07:00::
249,player,NOUN,d001.s012.t000,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",player%1:18:01::
250,couple,NOUN,d001.s012.t001,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",couple%1:23:01::
251,play,NOUN,d001.s012.t002,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",play%1:04:05::
252,help,NOUN,d001.s012.t003,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",help%1:04:00::
253,scoreboard,NOUN,d001.s012.t004,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",scoreboard%1:06:00::
254,lead,NOUN,d001.s012.t005,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",lead%1:07:02::
255,team,NOUN,d001.s012.t006,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",team%1:14:00::
256,end,NOUN,d001.s012.t007,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",end%1:28:00::
257,quarter,NOUN,d001.s012.t008,d001.s012,"Ivanovic 's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that 's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead( 54-67), which the home team managed to narrow down at the end of the third quarter( 57-67).",quarter%1:28:01::
258,period,NOUN,d001.s013.t000,d001.s013,"The Alavas worked themselves to the bone in the last period, and English and San Emeterio( 65-75) had already made it clear that they were not going to let anyone take away what they had earned during the first thirty minutes.",period%1:28:02::
259,minute,NOUN,d001.s013.t001,d001.s013,"The Alavas worked themselves to the bone in the last period, and English and San Emeterio( 65-75) had already made it clear that they were not going to let anyone take away what they had earned during the first thirty minutes.",minute%1:28:00::
260,team,NOUN,d001.s014.t000,d001.s014,"However, Pnini and Eidson, the best on their team, did not give up and tried to keep their team alive from the three-point line( 70-77).",team%1:14:00::
261,team,NOUN,d001.s014.t001,d001.s014,"However, Pnini and Eidson, the best on their team, did not give up and tried to keep their team alive from the three-point line( 70-77).",team%1:14:00::
262,line,NOUN,d001.s014.t002,d001.s014,"However, Pnini and Eidson, the best on their team, did not give up and tried to keep their team alive from the three-point line( 70-77).",line%1:15:01::
263,spite,NOUN,d001.s015.t000,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",spite%1:12:00::
264,team,NOUN,d001.s015.t001,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",team%1:14:00::
265,last_minute,NOUN,d001.s015.t002,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",last_minute%1:28:00::
266,game,NOUN,d001.s015.t003,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",game%1:04:03::
267,victory,NOUN,d001.s015.t004,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",victory%1:11:00::
268,time,NOUN,d001.s015.t005,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",time%1:11:00::
269,season,NOUN,d001.s015.t006,d001.s015,"In spite of this, and with Splitter fouling out, Ivonic 's team did n't rush, defended well, and, even though the Israelis came close at the last minute, the game was already won and victory escaped Tel Aviv for the first time in the season.",season%1:28:02::
270,wall_street,NOUN,d002.s000.t000,d002.s000,"Wall Street closes without momentum, slowed by a strengthening dollar",wall_street%1:14:00::
271,momentum,NOUN,d002.s000.t001,d002.s000,"Wall Street closes without momentum, slowed by a strengthening dollar",momentum%1:07:00::
272,dollar,NOUN,d002.s000.t002,d002.s000,"Wall Street closes without momentum, slowed by a strengthening dollar",dollar%1:23:00::
273,new_york_stock_exchange,NOUN,d002.s001.t000,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",new_york_stock_exchange%1:06:00::
274,heading,NOUN,d002.s001.t001,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",heading%1:15:00::
275,friday,NOUN,d002.s001.t002,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",friday%1:28:00::
276,market,NOUN,d002.s001.t003,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",market%1:14:01::
277,indicator,NOUN,d002.s001.t004,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",indicator%1:10:00::
278,united_states,NOUN,d002.s001.t005,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",united_states%1:15:00::
279,dollar,NOUN,d002.s001.t006,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",dollar%1:23:00::
280,dow_jones,NOUN,d002.s001.t007,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",dow_jones%1:10:00::
281,nasdaq,NOUN,d002.s001.t008,d002.s001,"The New York Stock Exchange closed with no particular heading on Friday, in a market torn between better than expected indicators in the United States and a strengthening dollar: the Dow Jones gained 0.63% but the NASDAQ dropped 0.03%.",nasdaq%1:06:00::
282,closing,NOUN,d002.s002.t000,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",closing%1:04:02::
283,figure,NOUN,d002.s002.t001,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",figure%1:07:01::
284,point,NOUN,d002.s002.t002,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",point%1:26:00::
285,point,NOUN,d002.s002.t003,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",point%1:26:00::
286,nasdaq,NOUN,d002.s002.t004,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",nasdaq%1:06:00::
287,technology,NOUN,d002.s002.t005,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",technology%1:09:00::
288,predominance,NOUN,d002.s002.t006,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",predominance%1:26:00::
289,point,NOUN,d002.s002.t007,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",point%1:26:00::
290,point,NOUN,d002.s002.t008,d002.s002,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points, whereas the NASDAQ, with a technology predominance, fell by 0.55 point to 2 190.31 points.",point%1:26:00::
291,point,NOUN,d002.s003.t000,d002.s003,The wider Standard &amp; Poor 's 500 has itself advanced by 0.37%( 4.06 points) to 1 106.41 points.,point%1:26:00::
292,point,NOUN,d002.s003.t001,d002.s003,The wider Standard &amp; Poor 's 500 has itself advanced by 0.37%( 4.06 points) to 1 106.41 points.,point%1:26:00::
293,market,NOUN,d002.s004.t000,d002.s004,"Frankly, the market is very calm, observes Mace Blicksilver of Marblehead Asset Management.",market%1:14:01::
