,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
609,pause,VERB,d000.s121.t000,d000.s121,"When he paused to moisten his throat, the stranger broke in.",pause%2:42:00::
610,moisten,VERB,d000.s121.t001,d000.s121,"When he paused to moisten his throat, the stranger broke in.",moisten%2:30:00::
611,throat,NOUN,d000.s121.t002,d000.s121,"When he paused to moisten his throat, the stranger broke in.",throat%1:08:00::
612,stranger,NOUN,d000.s121.t003,d000.s121,"When he paused to moisten his throat, the stranger broke in.",stranger%1:18:00::
613,break_in,VERB,d000.s121.t004,d000.s121,"When he paused to moisten his throat, the stranger broke in.",break_in%2:32:00::
614,pay,VERB,d000.s122.t000,d000.s122,`` But why pay her bills?,pay%2:40:14::
615,bill,NOUN,d000.s122.t001,d000.s122,`` But why pay her bills?,bill%1:10:01::
616,run_around,VERB,d000.s123.t000,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",run_around%2:38:00::
617,other,ADJ,d000.s123.t001,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",other%3:00:00::
618,man,NOUN,d000.s123.t002,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",man%1:18:00::
619,hate,VERB,d000.s123.t003,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",hate%2:37:00::
620,say,VERB,d000.s123.t004,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",say%2:32:01::
621,divorce,VERB,d000.s123.t005,d000.s123,"If she runs around with other men, and if you hate her as you say, why not just divorce her``?",divorce%2:41:00::
622,scowl,VERB,d000.s124.t000,d000.s124,Haney scowled.,scowl%2:29:00::
623,bitch,NOUN,d000.s125.t000,d000.s125,"`` That bitch would love a divorce``, he growled.",bitch%1:18:00::
624,love,VERB,d000.s125.t001,d000.s125,"`` That bitch would love a divorce``, he growled.",love%2:37:02::
625,divorce,NOUN,d000.s125.t002,d000.s125,"`` That bitch would love a divorce``, he growled.",divorce%1:04:00::
626,growl,VERB,d000.s125.t003,d000.s125,"`` That bitch would love a divorce``, he growled.",growl%2:32:00::
627,get,VERB,d000.s126.t000,d000.s126,`` Then she 'd get half of everything I have.,get%2:40:00::
628,half,NOUN,d000.s126.t001,d000.s126,`` Then she 'd get half of everything I have.,half%1:23:00::
629,have,VERB,d000.s126.t002,d000.s126,`` Then she 'd get half of everything I have.,have%2:40:04::
630,community_property,NOUN,d000.s127.t000,d000.s127,Community property deal-- you know.,community_property%1:21:00::
631,deal,NOUN,d000.s127.t001,d000.s127,Community property deal-- you know.,deal%1:10:00::
632,know,VERB,d000.s127.t002,d000.s127,Community property deal-- you know.,know%2:31:02::
633,sell_out,VERB,d000.s128.t000,d000.s128,I 'd have to sell out my business to pay her off with her share.,sell_out%2:40:00::
634,business,NOUN,d000.s128.t001,d000.s128,I 'd have to sell out my business to pay her off with her share.,business%1:14:00::
635,pay_off,VERB,d000.s128.t002,d000.s128,I 'd have to sell out my business to pay her off with her share.,pay_off%2:40:00::
636,share,NOUN,d000.s128.t003,d000.s128,I 'd have to sell out my business to pay her off with her share.,share%1:21:00::
637,nod,VERB,d000.s130.t000,d000.s130,Pete nodded understandingly.,nod%2:32:01::
638,see,VERB,d000.s132.t000,d000.s132,Now I see.,see%2:31:01::
639,understand,VERB,d000.s133.t000,d000.s133,"You must understand, I have n't been in this state too long.",understand%2:31:00::
640,state,NOUN,d000.s133.t001,d000.s133,"You must understand, I have n't been in this state too long.",state%1:15:01::
641,come,VERB,d000.s134.t000,d000.s134,I came out here to retire.,come%2:38:00::
642,retire,VERB,d000.s134.t001,d000.s134,I came out here to retire.,retire%2:41:01::
643,do,VERB,d000.s135.t000,d000.s135,That 's why I-- why I do a free job now and then.,do%2:41:02::
644,free,ADJ,d000.s135.t001,d000.s135,That 's why I-- why I do a free job now and then.,free%5:00:00:unpaid:00
645,job,NOUN,d000.s135.t002,d000.s135,That 's why I-- why I do a free job now and then.,job%1:04:02::
646,tell,VERB,d000.s136.t000,d000.s136,You should have told me about her before``.,tell%2:32:00::
647,feel,VERB,d000.s137.t000,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,feel%2:37:00::
648,twinge,NOUN,d000.s137.t001,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,twinge%1:12:00::
649,annoyance,NOUN,d000.s137.t002,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,annoyance%1:12:00::
650,hear,VERB,d000.s137.t003,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,hear%2:39:00::
651,familiar,ADJ,d000.s137.t004,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,familiar%3:00:00::
652,line,NOUN,d000.s137.t005,d000.s137,Haney felt a twinge of annoyance when he heard the now familiar line again.,line%1:09:01::
653,wild,ADJ,d000.s138.t000,d000.s138,Then a wild thought ran circles through his clouded brain.,wild%3:00:02::
654,thought,NOUN,d000.s138.t001,d000.s138,Then a wild thought ran circles through his clouded brain.,thought%1:09:01::
655,run,VERB,d000.s138.t002,d000.s138,Then a wild thought ran circles through his clouded brain.,run%2:38:11::
656,circle,NOUN,d000.s138.t003,d000.s138,Then a wild thought ran circles through his clouded brain.,circle%1:04:00::
657,clouded,ADJ,d000.s138.t004,d000.s138,Then a wild thought ran circles through his clouded brain.,clouded%5:00:00:confused:00
658,brain,NOUN,d000.s138.t005,d000.s138,Then a wild thought ran circles through his clouded brain.,brain%1:09:01::
659,suppose,VERB,d000.s139.t000,d000.s139,Suppose-- just suppose this guy was really what he said he was T!!,suppose%2:32:00::
660,suppose,VERB,d000.s139.t001,d000.s139,Suppose-- just suppose this guy was really what he said he was T!!,suppose%2:32:00::
661,guy,NOUN,d000.s139.t002,d000.s139,Suppose-- just suppose this guy was really what he said he was T!!,guy%1:18:00::
662,say,VERB,d000.s139.t003,d000.s139,Suppose-- just suppose this guy was really what he said he was T!!,say%2:32:01::
663,retired,ADJ,d000.s140.t000,d000.s140,A retired professional killer,retired%5:00:00:inactive:08
664,professional,ADJ,d000.s140.t001,d000.s140,A retired professional killer,professional%3:00:01::
665,killer,NOUN,d000.s140.t002,d000.s140,A retired professional killer,killer%1:18:00::
666,nut,NOUN,d000.s141.t000,d000.s141,"If he was just a nut, no harm was done.",nut%1:18:02::
667,harm,NOUN,d000.s141.t001,d000.s141,"If he was just a nut, no harm was done.",harm%1:11:01::
668,do,VERB,d000.s141.t002,d000.s141,"If he was just a nut, no harm was done.",do%2:36:02::
669,real_thing,NOUN,d000.s142.t000,d000.s142,"But if he was the real thing, he could do something about Lolly.",real_thing%1:07:00::
670,do,VERB,d000.s142.t001,d000.s142,"But if he was the real thing, he could do something about Lolly.",do%2:41:04::
671,feel,VERB,d000.s143.t000,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",feel%2:37:00::
672,cunning,ADJ,d000.s143.t001,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",cunning%5:00:00:artful:00
673,proud,ADJ,d000.s143.t002,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",proud%3:00:00::
674,play,VERB,d000.s143.t003,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",play%2:34:13::
675,other,ADJ,d000.s143.t004,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",other%3:00:00::
676,man,NOUN,d000.s143.t005,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",man%1:18:00::
677,soft_spot,NOUN,d000.s143.t006,d000.s143,"He felt very cunning, very proud of himself as he played on the other man 's soft spot.",soft_spot%1:07:00::
678,offense,NOUN,d000.s144.t000,d000.s144,"`` No offense intended``, he said gently.",offense%1:04:02::
679,intend,VERB,d000.s144.t001,d000.s144,"`` No offense intended``, he said gently.",intend%2:31:00::
680,say,VERB,d000.s144.t002,d000.s144,"`` No offense intended``, he said gently.",say%2:32:15::
681,know,VERB,d000.s145.t000,d000.s145,"`` But it 's just that-- well, you know.",know%2:31:01::
682,cop,NOUN,d000.s146.t000,d000.s146,"The cops did n't suspect a thing, and I thought it was a coincidence.",cop%1:18:00::
683,suspect,VERB,d000.s146.t001,d000.s146,"The cops did n't suspect a thing, and I thought it was a coincidence.",suspect%2:32:02::
684,thing,NOUN,d000.s146.t002,d000.s146,"The cops did n't suspect a thing, and I thought it was a coincidence.",thing%1:11:00::
685,think,VERB,d000.s146.t003,d000.s146,"The cops did n't suspect a thing, and I thought it was a coincidence.",think%2:31:03::
686,coincidence,NOUN,d000.s146.t004,d000.s146,"The cops did n't suspect a thing, and I thought it was a coincidence.",coincidence%1:11:00::
687,know,VERB,d000.s147.t000,d000.s147,"After all, I did n't know you, Pete.",know%2:31:00::
688,accident,NOUN,d000.s148.t000,d000.s148,It could have been an accident``.,accident%1:11:01::
689,shrug,VERB,d000.s149.t000,d000.s149,He shrugged casually.,shrug%2:29:00::
690,say,VERB,d000.s150.t000,d000.s150,`` But if you say you managed it``,say%2:32:01::
691,manage,VERB,d000.s150.t001,d000.s150,`` But if you say you managed it``,manage%2:41:09::
692,stranger,NOUN,d000.s151.t000,d000.s151,The stranger was hooked.,stranger%1:18:00::
693,hook,VERB,d000.s151.t001,d000.s151,The stranger was hooked.,hook%2:32:09::
694,eye,NOUN,d000.s152.t000,d000.s152,His eyes burned feverishly.,eye%1:08:00::
695,burn,VERB,d000.s152.t001,d000.s152,His eyes burned feverishly.,burn%2:43:01::
696,mutter,VERB,d000.s153.t000,d000.s153,"`` Yes, yes``, he muttered impatiently.",mutter%2:32:01::
697,of_course,ADV,d000.s154.t000,d000.s154,`` Of course it looked like an accident.,of_course%4:02:00::
698,look,VERB,d000.s154.t001,d000.s154,`` Of course it looked like an accident.,look%2:39:01::
699,accident,NOUN,d000.s154.t002,d000.s154,`` Of course it looked like an accident.,accident%1:11:01::
700,work,VERB,d000.s155.t000,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,work%2:36:01::
701,way,NOUN,d000.s155.t001,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,way%1:07:01::
702,time,NOUN,d000.s155.t002,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,time%1:28:06::
703,customer,NOUN,d000.s155.t003,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,customer%1:18:00::
704,have,VERB,d000.s155.t004,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,have%2:40:00::
705,alibi,NOUN,d000.s155.t005,d000.s155,I always work it that way-- and always at a time when the customer has an alibi.,alibi%1:10:00::
706,let,VERB,d000.s156.t000,d000.s156,"Let me prove it, Phil.",let%2:32:02::
707,prove,VERB,d000.s156.t001,d000.s156,"Let me prove it, Phil.",prove%2:41:03::
708,think,VERB,d000.s157.t000,d000.s157,I think I can manage one more favor for you``.,think%2:31:01::
709,manage,VERB,d000.s157.t001,d000.s157,I think I can manage one more favor for you``.,manage%2:41:09::
710,favor,NOUN,d000.s157.t002,d000.s157,I think I can manage one more favor for you``.,favor%1:04:00::
711,wait,VERB,d000.s158.t000,d000.s158,He waited eagerly.,wait%2:31:00::
712,swish,VERB,d000.s159.t000,d000.s159,Haney swished the liquor in the bottom of his glass.,swish%2:39:00::
713,liquor,NOUN,d000.s159.t001,d000.s159,Haney swished the liquor in the bottom of his glass.,liquor%1:13:00::
714,bottom,NOUN,d000.s159.t002,d000.s159,Haney swished the liquor in the bottom of his glass.,bottom%1:15:01::
715,glass,NOUN,d000.s159.t003,d000.s159,Haney swished the liquor in the bottom of his glass.,glass%1:06:00::
716,rout,NOUN,d001.s000.t000,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",rout%1:11:00::
717,congressional,ADJ,d001.s000.t001,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",congressional%3:01:00::
718,hopeful,NOUN,d001.s000.t002,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",hopeful%1:18:00::
719,district,NOUN,d001.s000.t003,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",district%1:15:00::
720,back,VERB,d001.s000.t004,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",back%2:41:00::
721,democratic,ADJ,d001.s000.t005,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",democratic%3:01:00::
722,presidential,ADJ,d001.s000.t006,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",presidential%3:01:00::
723,candidate,NOUN,d001.s000.t007,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",candidate%1:18:01::
724,reminder,NOUN,d001.s000.t008,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",reminder%1:09:00::
725,federal,ADJ,d001.s000.t009,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",federal%5:00:00:national:01
726,level,NOUN,d001.s000.t010,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",level%1:09:00::
727,political,ADJ,d001.s000.t011,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",political%3:00:00::
728,rise,NOUN,d001.s000.t012,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",rise%1:11:00::
729,past,ADJ,d001.s000.t013,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",past%3:00:00::
730,half-century,NOUN,d001.s000.t014,d001.s000,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that, at least at the federal level, political`` ticket splitting`` has been on the rise over the past half century.",half-century%1:28:00::
731,presidential,ADJ,d001.s001.t000,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,presidential%3:01:00::
732,election,NOUN,d001.s001.t001,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,election%1:04:01::
733,year,NOUN,d001.s001.t002,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,year%1:28:01::
734,percent,NOUN,d001.s001.t003,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,percent%1:24:00::
735,nation,NOUN,d001.s001.t004,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,nation%1:14:00::
736,congressional,ADJ,d001.s001.t005,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,congressional%3:01:00::
737,district,NOUN,d001.s001.t006,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,district%1:15:00::
738,choose,VERB,d001.s001.t007,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,choose%2:31:00::
739,different,ADJ,d001.s001.t008,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,different%5:00:00:other:00
740,party,NOUN,d001.s001.t009,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,party%1:14:01::
741,candidate,NOUN,d001.s001.t010,d001.s001,In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.,candidate%1:18:01::
742,percentage,NOUN,d001.s002.t000,d001.s002,Now that percentage routinely equals a third and twice has been above 40 %.,percentage%1:24:00::
743,equal,VERB,d001.s002.t001,d001.s002,Now that percentage routinely equals a third and twice has been above 40 %.,equal%2:42:00::
744,percent,NOUN,d001.s002.t002,d001.s002,Now that percentage routinely equals a third and twice has been above 40 %.,percent%1:24:00::
745,know,VERB,d001.s003.t000,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",know%2:31:01::
746,voter,NOUN,d001.s003.t001,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",voter%1:18:00::
747,tend,VERB,d001.s003.t002,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",tend%2:42:01::
748,favor,VERB,d001.s003.t003,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",favor%2:41:00::
749,republican,NOUN,d001.s003.t004,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",republican%1:18:01::
750,race,NOUN,d001.s003.t005,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",race%1:11:01::
751,president,NOUN,d001.s003.t006,d001.s003,"As we know, voters tend to favor Republicans more in races for president than in those for Congress.",president%1:04:04::
752,presidential,ADJ,d001.s004.t000,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",presidential%3:01:00::
753,election,NOUN,d001.s004.t001,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",election%1:04:01::
754,past,ADJ,d001.s004.t002,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",past%3:00:00::
755,half-century,NOUN,d001.s004.t003,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",half-century%1:28:00::
756,presidential,ADJ,d001.s004.t004,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",presidential%3:01:00::
757,candidacy,NOUN,d001.s004.t005,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",candidacy%1:04:00::
758,capture,VERB,d001.s004.t006,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",capture%2:35:01::
759,percentage,NOUN,d001.s004.t007,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",percentage%1:24:00::
760,major,ADJ,d001.s004.t008,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",major%3:00:06::
761,party,NOUN,d001.s004.t009,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",party%1:14:01::
762,popular,ADJ,d001.s004.t010,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",popular%5:00:00:democratic:00
763,vote,NOUN,d001.s004.t011,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",vote%1:09:00::
764,president,NOUN,d001.s004.t012,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",president%1:04:04::
765,congressional,ADJ,d001.s004.t013,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",congressional%3:01:00::
766,seat,NOUN,d001.s004.t014,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",seat%1:15:00::
767,popular,ADJ,d001.s004.t015,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",popular%5:00:00:democratic:00
768,vote,NOUN,d001.s004.t016,d001.s004,"In every presidential election over the past half century, except for the Goldwater presidential candidacy, the GOP has captured a greater percentage of the major- party popular vote for president than it has of congressional seats or the popular vote for Congress.",vote%1:09:00::
769,pattern,NOUN,d001.s005.t000,d001.s005,"Prior to 1932, the pattern was nearly the opposite.",pattern%1:04:00::
770,opposite,NOUN,d001.s005.t001,d001.s005,"Prior to 1932, the pattern was nearly the opposite.",opposite%1:24:03::
771,account,VERB,d001.s006.t000,d001.s006,What accounts for the results of recent decades?,account%2:42:01::
772,result,NOUN,d001.s006.t001,d001.s006,What accounts for the results of recent decades?,result%1:11:00::
773,recent,ADJ,d001.s006.t002,d001.s006,What accounts for the results of recent decades?,recent%5:00:00:new:00
774,decade,NOUN,d001.s006.t003,d001.s006,What accounts for the results of recent decades?,decade%1:28:00::
775,simple,ADJ,d001.s007.t000,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,simple%5:00:00:easy:01
776,economic,ADJ,d001.s007.t001,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,economic%3:01:00::
777,theory,NOUN,d001.s007.t002,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,theory%1:09:01::
778,provide,VERB,d001.s007.t003,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,provide%2:40:00::
779,partial,ADJ,d001.s007.t004,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,partial%5:00:00:incomplete:00
780,explanation,NOUN,d001.s007.t005,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,explanation%1:10:00::
781,split_personality,NOUN,d001.s007.t006,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,split_personality%1:26:00::
782,display,VERB,d001.s007.t007,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,display%2:39:00::
783,american,NOUN,d001.s007.t008,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,american%1:18:00::
784,voting_booth,NOUN,d001.s007.t009,d001.s007,A simple economic theory may provide at least a partial explanation for the split personality displayed by Americans in the voting booth.,voting_booth%1:06:00::
785,theory,NOUN,d001.s008.t000,d001.s008,The theory relies on three assumptions:,theory%1:09:01::
786,rely,VERB,d001.s008.t001,d001.s008,The theory relies on three assumptions:,rely%2:31:11::
787,assumption,NOUN,d001.s008.t002,d001.s008,The theory relies on three assumptions:,assumption%1:10:00::
788,voter,NOUN,d001.s009.t000,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",voter%1:18:00::
789,buy,VERB,d001.s009.t001,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",buy%2:40:00::
790,brand,NOUN,d001.s009.t002,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",brand%1:10:00::
791,select,VERB,d001.s009.t003,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",select%2:31:00::
792,political,ADJ,d001.s009.t004,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",political%3:01:02::
793,agent,NOUN,d001.s009.t005,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",agent%1:18:02::
794,republican,ADJ,d001.s009.t006,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",republican%3:01:01::
795,brand,NOUN,d001.s009.t007,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",brand%1:09:00::
796,believe_in,VERB,d001.s009.t008,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",believe_in%2:31:01::
797,minimalist,ADJ,d001.s009.t009,d001.s009,"1-RRB- Voters can`` buy`` one of two brands when they select their political agents-- a Republican brand that believes in the minimalist state and in the virtues of private markets over the vices of public action, and a Democratic brand that believes in big government and in public intervention to remedy the excesses attendant to the pursuit of private interest.",minimalist%5:00:00:moderate:00
