,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
212,cell,NOUN,d000.s023.t015,d000.s023,"In the body, pemetrexed is converted into an active form that blocks the activity of the enzymes that are involved in producing nucleotides( the building blocks of DNA and RNA, the genetic material of cells).",cell%1:03:00::
213,study,VERB,d000.s024.t000,d000.s024,How has Alimta been studied?,study%2:31:02::
214,treatment,NOUN,d000.s025.t000,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",treatment%1:04:00::
215,malignant,ADJ,d000.s025.t001,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",malignant%3:00:02::
216,pleural,ADJ,d000.s025.t002,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",pleural%3:01:00::
217,mesothelioma,NOUN,d000.s025.t003,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",mesothelioma%1:26:00::
218,study,VERB,d000.s025.t004,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",study%2:31:02::
219,main,ADJ,d000.s025.t005,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",main%5:00:00:important:00
220,study,NOUN,d000.s025.t006,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",study%1:04:00::
221,patient,NOUN,d000.s025.t007,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",patient%1:18:00::
222,not,ADV,d000.s025.t008,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",not%4:02:00::
223,receive,VERB,d000.s025.t009,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",receive%2:39:03::
224,chemotherapy,NOUN,d000.s025.t010,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",chemotherapy%1:04:00::
225,disease,NOUN,d000.s025.t011,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",disease%1:26:00::
226,before,ADV,d000.s025.t012,d000.s025,"For the treatment of malignant pleural mesothelioma, Alimta has been studied in one main study in 456 patients who had not received chemotherapy for their disease before.",before%4:02:03::
227,effect,NOUN,d000.s026.t000,d000.s026,The effects of Alimta in combination with cisplatin were compared with those of cisplatin alone.,effect%1:26:00::
228,combination,NOUN,d000.s026.t001,d000.s026,The effects of Alimta in combination with cisplatin were compared with those of cisplatin alone.,combination%1:04:00::
229,compare,VERB,d000.s026.t002,d000.s026,The effects of Alimta in combination with cisplatin were compared with those of cisplatin alone.,compare%2:31:00::
230,alone,ADV,d000.s026.t003,d000.s026,The effects of Alimta in combination with cisplatin were compared with those of cisplatin alone.,alone%4:02:01::
231,treatment,NOUN,d000.s027.t000,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",treatment%1:04:00::
232,cell,NOUN,d000.s027.t001,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",cell%1:03:00::
233,lung_cancer,NOUN,d000.s027.t002,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",lung_cancer%1:26:00::
234,effect,NOUN,d000.s027.t003,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",effect%1:26:00::
235,compare,VERB,d000.s027.t004,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",compare%2:31:00::
236,anticancer,ADJ,d000.s027.t005,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",anticancer%3:01:00::
237,medicine,NOUN,d000.s027.t006,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",medicine%1:06:00::
238,study,NOUN,d000.s027.t007,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",study%1:04:00::
239,involve,VERB,d000.s027.t008,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",involve%2:42:04::
240,patient,NOUN,d000.s027.t009,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",patient%1:18:00::
241,locally,ADV,d000.s027.t010,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",locally%4:02:01::
242,advanced,ADJ,d000.s027.t011,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",advanced%5:00:00:late:02
243,metastatic,ADJ,d000.s027.t012,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",metastatic%3:01:00::
244,disease,NOUN,d000.s027.t013,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",disease%1:26:00::
245,receive,VERB,d000.s027.t014,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",receive%2:39:03::
246,chemotherapy,NOUN,d000.s027.t015,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",chemotherapy%1:04:00::
247,past,NOUN,d000.s027.t016,d000.s027,"For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.",past%1:28:01::
248,also,ADV,d000.s028.t000,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",also%4:02:00::
249,compare,VERB,d000.s028.t001,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",compare%2:31:00::
250,anticancer,ADJ,d000.s028.t002,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",anticancer%3:01:00::
251,medicine,NOUN,d000.s028.t003,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",medicine%1:06:00::
252,combination,NOUN,d000.s028.t004,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",combination%1:04:00::
253,study,NOUN,d000.s028.t005,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",study%1:04:00::
254,involve,VERB,d000.s028.t006,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",involve%2:42:04::
255,patient,NOUN,d000.s028.t007,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",patient%1:18:00::
256,not,ADV,d000.s028.t008,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",not%4:02:00::
257,receive,VERB,d000.s028.t009,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",receive%2:39:03::
258,chemotherapy,NOUN,d000.s028.t010,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",chemotherapy%1:04:00::
259,lung_cancer,NOUN,d000.s028.t011,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",lung_cancer%1:26:00::
260,past,NOUN,d000.s028.t012,d000.s028,"Alimta was also compared with gemcitabine( another anticancer medicine), both in combination with cisplatin, in a study involving 1,725 patients who had not received chemotherapy for lung cancer in the past.",past%1:28:01::
261,study,NOUN,d000.s029.t000,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",study%1:04:00::
262,main,ADJ,d000.s029.t001,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",main%5:00:00:important:00
263,measure,NOUN,d000.s029.t002,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",measure%1:04:00::
264,effectiveness,NOUN,d000.s029.t003,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",effectiveness%1:07:01::
265,long,ADV,d000.s029.t004,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",long%4:02:00::
266,patient,NOUN,d000.s029.t005,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",patient%1:18:00::
267,survive,VERB,d000.s029.t006,d000.s029,"In all three studies, the main measure of effectiveness was how long the patients survived.",survive%2:42:02::
268,benefit,NOUN,d000.s030.t000,d000.s030,What benefit has Alimta shown during the studies?,benefit%1:07:00::
269,show,VERB,d000.s030.t001,d000.s030,What benefit has Alimta shown during the studies?,show%2:31:00::
270,study,NOUN,d000.s030.t002,d000.s030,What benefit has Alimta shown during the studies?,study%1:04:00::
271,increase,VERB,d000.s031.t000,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,increase%2:30:02::
272,survival,NOUN,d000.s031.t001,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,survival%1:26:00::
273,time,NOUN,d000.s031.t002,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,time%1:28:00::
274,patient,NOUN,d000.s031.t003,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,patient%1:18:00::
275,malignant,ADJ,d000.s031.t004,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,malignant%3:00:02::
276,pleural,ADJ,d000.s031.t005,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,pleural%3:01:00::
277,mesothelioma,NOUN,d000.s031.t006,d000.s031,Alimta increased the survival time of patients with malignant pleural mesothelioma.,mesothelioma%1:26:00::
278,patient,NOUN,d000.s032.t000,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",patient%1:18:00::
279,receive,VERB,d000.s032.t001,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",receive%2:39:03::
280,survive,VERB,d000.s032.t002,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",survive%2:42:02::
281,average,NOUN,d000.s032.t003,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",average%1:09:01::
282,month,NOUN,d000.s032.t004,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",month%1:28:00::
283,compare,VERB,d000.s032.t005,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",compare%2:31:00::
284,month,NOUN,d000.s032.t006,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",month%1:28:00::
285,alone,ADV,d000.s032.t007,d000.s032,"Patients receiving Alimta and cisplatin survived for an average of 12.1 months, compared with 9.3 months in those receiving cisplatin alone.",alone%4:02:01::
286,treatment,NOUN,d000.s033.t000,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",treatment%1:04:00::
287,patient,NOUN,d000.s033.t001,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",patient%1:18:00::
288,cell,NOUN,d000.s033.t002,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",cell%1:03:00::
289,lung_cancer,NOUN,d000.s033.t003,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",lung_cancer%1:26:00::
290,as,ADV,d000.s033.t004,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",as%4:02:00::
291,effective,ADJ,d000.s033.t005,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",effective%3:00:00::
292,as,ADV,d000.s033.t006,d000.s033,"In the treatment of patients with non-small cell lung cancer, Alimta was as effective as the comparators.",as%4:02:00::
293,patient,NOUN,d000.s034.t000,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",patient%1:18:00::
294,receive,VERB,d000.s034.t001,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",receive%2:39:03::
295,chemotherapy,NOUN,d000.s034.t002,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",chemotherapy%1:04:00::
296,past,NOUN,d000.s034.t003,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",past%1:28:01::
297,average,ADJ,d000.s034.t004,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",average%5:00:02:normal:01
298,survival,NOUN,d000.s034.t005,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",survival%1:26:00::
299,time,NOUN,d000.s034.t006,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",time%1:28:00::
300,month,NOUN,d000.s034.t007,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",month%1:28:00::
301,compare,VERB,d000.s034.t008,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",compare%2:31:00::
302,month,NOUN,d000.s034.t009,d000.s034,"In patients who had received chemotherapy in the past, the average survival time was 8.3 months with Alimta, compared with 7.9 months with docetaxel.",month%1:28:00::
303,patient,NOUN,d000.s035.t000,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",patient%1:18:00::
304,not,ADV,d000.s035.t001,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",not%4:02:00::
305,receive,VERB,d000.s035.t002,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",receive%2:39:03::
306,chemotherapy,NOUN,d000.s035.t003,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",chemotherapy%1:04:00::
307,past,NOUN,d000.s035.t004,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",past%1:28:01::
308,average,ADJ,d000.s035.t005,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",average%5:00:02:normal:01
309,survival,NOUN,d000.s035.t006,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",survival%1:26:00::
310,time,NOUN,d000.s035.t007,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",time%1:28:00::
311,month,NOUN,d000.s035.t008,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",month%1:28:00::
312,group,NOUN,d000.s035.t009,d000.s035,"In patients who had not received chemotherapy in the past, the average survival time was 10.3 months in both groups.",group%1:03:00::
313,however,ADV,d000.s036.t000,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",however%4:02:04::
314,study,NOUN,d000.s036.t001,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",study%1:04:00::
315,patient,NOUN,d000.s036.t002,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",patient%1:18:00::
316,cancer,NOUN,d000.s036.t003,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",cancer%1:26:00::
317,not,ADV,d000.s036.t004,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",not%4:02:00::
318,affect,VERB,d000.s036.t005,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",affect%2:29:00::
319,squamous_cell,NOUN,d000.s036.t006,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",squamous_cell%1:08:00::
320,have,VERB,d000.s036.t007,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",have%2:29:05::
321,long,ADJ,d000.s036.t008,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",long%3:00:02::
322,survival,NOUN,d000.s036.t009,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",survival%1:26:00::
323,time,NOUN,d000.s036.t010,d000.s036,"However, in both studies, patients whose cancer was not affecting squamous cells had longer survival times if they received Alimta than if they received the comparator.",time%1:28:00::
324,contrast,NOUN,d000.s037.t000,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",contrast%1:24:00::
325,patient,NOUN,d000.s037.t001,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",patient%1:18:00::
326,cancer,NOUN,d000.s037.t002,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",cancer%1:26:00::
327,affect,VERB,d000.s037.t003,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",affect%2:29:00::
328,squamous_cell,NOUN,d000.s037.t004,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",squamous_cell%1:08:00::
329,have,VERB,d000.s037.t005,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",have%2:29:05::
330,short,ADJ,d000.s037.t006,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",short%3:00:02::
331,survival,NOUN,d000.s037.t007,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",survival%1:26:00::
332,time,NOUN,d000.s037.t008,d000.s037,"In contrast, patients whose cancer was affecting squamous cells had shorter survival times if they received Alimta.",time%1:28:00::
333,mathematical,ADJ,d001.s000.t000,d001.s000,kalgebra is a mathematical calculator based on content markup MathML language.,mathematical%3:01:00::
334,base,VERB,d001.s000.t001,d001.s000,kalgebra is a mathematical calculator based on content markup MathML language.,base%2:31:00::
335,markup,NOUN,d001.s000.t002,d001.s000,kalgebra is a mathematical calculator based on content markup MathML language.,markup%1:10:00::
336,nowadays,ADV,d001.s001.t000,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,nowadays%4:02:00::
337,capable,ADJ,d001.s001.t001,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,capable%3:00:00::
338,make,VERB,d001.s001.t002,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,make%2:36:12::
339,simple,ADJ,d001.s001.t003,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,simple%5:00:00:easy:01
340,operation,NOUN,d001.s001.t004,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,operation%1:04:01::
341,arithmetic,ADJ,d001.s001.t005,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,arithmetic%3:01:00::
342,3d,NOUN,d001.s001.t006,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,3d%1:09:00::
343,graph,NOUN,d001.s001.t007,d001.s001,Nowadays it is capable to make simple MathML operations( arithmetic and logical) and to representate 2D and 3D graphs.,graph%1:10:00::
344,actually,ADV,d001.s002.t000,d001.s002,It is actually not necessary to know MathML to use kalgebra.,actually%4:02:02::
345,not,ADV,d001.s002.t001,d001.s002,It is actually not necessary to know MathML to use kalgebra.,not%4:02:00::
346,necessary,ADJ,d001.s002.t002,d001.s002,It is actually not necessary to know MathML to use kalgebra.,necessary%3:00:00::
347,know,VERB,d001.s002.t003,d001.s002,It is actually not necessary to know MathML to use kalgebra.,know%2:31:00::
348,use,VERB,d001.s002.t004,d001.s002,It is actually not necessary to know MathML to use kalgebra.,use%2:34:01::
349,base,VERB,d001.s003.t000,d001.s003,kalgebra is a MathML based graph calculator.,base%2:31:00::
350,graph,NOUN,d001.s003.t001,d001.s003,kalgebra is a MathML based graph calculator.,graph%1:10:00::
351,initially,ADV,d001.s004.t000,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,initially%4:02:00::
352,orient,VERB,d001.s004.t001,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,orient%2:30:00::
353,now,ADV,d001.s004.t002,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,now%4:02:04::
354,use,VERB,d001.s004.t003,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,use%2:34:01::
355,little,ADJ,d001.s004.t004,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,little%3:00:01::
356,mathematical,ADJ,d001.s004.t005,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,mathematical%3:01:00::
357,knowledge,NOUN,d001.s004.t006,d001.s004,Although it was initially MathML oriented it can now be used by everyone with little mathematical knowledge.,knowledge%1:03:00::
358,here,ADV,d001.s005.t000,d001.s005,Here 's a screenshot of kalgebra main window,here%4:02:00::
359,main,ADJ,d001.s005.t001,d001.s005,Here 's a screenshot of kalgebra main window,main%5:00:00:important:00
360,window,NOUN,d001.s005.t002,d001.s005,Here 's a screenshot of kalgebra main window,window%1:06:03::
361,main,ADJ,d001.s006.t000,d001.s006,kalgebra main window,main%5:00:00:important:00
362,window,NOUN,d001.s006.t001,d001.s006,kalgebra main window,window%1:06:03::
363,main,ADJ,d001.s007.t000,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",main%5:00:00:important:00
364,window,NOUN,d001.s007.t001,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",window%1:06:03::
365,consist,VERB,d001.s007.t002,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",consist%2:42:01::
366,console,NOUN,d001.s007.t003,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",console%1:06:02::
367,graph,NOUN,d001.s007.t004,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",graph%1:10:00::
368,3d,NOUN,d001.s007.t005,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",3d%1:09:00::
369,graph,NOUN,d001.s007.t006,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",graph%1:10:00::
370,dictionary,NOUN,d001.s007.t007,d001.s007,"kalgebra main window consists in a Console tab, a 2D Graph tab, a 3D Graph tab and a Dictionary tab.",dictionary%1:10:00::
371,below,ADV,d001.s008.t000,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,below%4:02:01::
372,find,VERB,d001.s008.t001,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,find%2:39:02::
373,input,NOUN,d001.s008.t002,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,input%1:06:00::
374,field,NOUN,d001.s008.t003,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,field%1:14:03::
375,type,VERB,d001.s008.t004,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,type%2:32:00::
376,function,NOUN,d001.s008.t005,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,function%1:24:00::
377,do,VERB,d001.s008.t006,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,do%2:41:04::
378,calculation,NOUN,d001.s008.t007,d001.s008,Below these tabs you will find an input field to type your functions or do your calculations.,calculation%1:09:00::
379,want,VERB,d001.s009.t000,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",want%2:37:00::
380,understand,VERB,d001.s009.t001,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",understand%2:31:00::
381,work,VERB,d001.s009.t002,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",work%2:35:02::
382,best,ADJ,d001.s009.t003,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",best%3:00:00::
383,thing,NOUN,d001.s009.t004,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",thing%1:04:00::
384,do,VERB,d001.s009.t005,d001.s009,"If we want to understand how it works, the best thing we can do is to realize that our input is being converted into MathML although it is not necessary to know MathML.",do%2:41:04::
