,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
667,cancer,NOUN,d001.s001.t009,d001.s001,Scientists say the discovery of these genes in recent months is painting a new and startling picture of how cancer develops.,cancer%1:26:00::
668,develop,VERB,d001.s001.t010,d001.s001,Scientists say the discovery of these genes in recent months is painting a new and startling picture of how cancer develops.,develop%2:30:00::
669,emerge,VERB,d001.s002.t000,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,emerge%2:38:00::
670,understanding,NOUN,d001.s002.t001,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,understanding%1:09:01::
671,gene,NOUN,d001.s002.t002,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,gene%1:08:00::
672,expect,VERB,d001.s002.t003,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,expect%2:31:00::
673,produce,VERB,d001.s002.t004,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,produce%2:36:03::
674,array,NOUN,d001.s002.t005,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,array%1:10:00::
675,new,ADJ,d001.s002.t006,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,new%5:00:00:original:00
676,strategy,NOUN,d001.s002.t007,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,strategy%1:09:00::
677,future,ADJ,d001.s002.t008,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,future%5:00:00:prospective:00
678,cancer,NOUN,d001.s002.t009,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,cancer%1:26:00::
679,treatment,NOUN,d001.s002.t010,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,treatment%1:04:00::
680,prevention,NOUN,d001.s002.t011,d001.s002,An emerging understanding of the genes is expected to produce an array of new strategies for future cancer treatment and prevention.,prevention%1:04:00::
681,future,NOUN,d001.s003.t000,d001.s003,That is for the future.,future%1:28:00::
682,already,ADV,d001.s004.t000,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",already%4:02:00::
683,scientist,NOUN,d001.s004.t001,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",scientist%1:18:00::
684,develop,VERB,d001.s004.t002,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",develop%2:36:01::
685,test,NOUN,d001.s004.t003,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",test%1:04:00::
686,base,VERB,d001.s004.t004,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",base%2:31:00::
687,newly,ADV,d001.s004.t005,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",newly%4:02:00::
688,identify,VERB,d001.s004.t006,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",identify%2:31:01::
689,gene,NOUN,d001.s004.t007,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",gene%1:08:00::
690,first,ADJ,d001.s004.t008,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",first%5:00:02:opening:00
691,time,NOUN,d001.s004.t009,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",time%1:11:00::
692,predict,VERB,d001.s004.t010,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",predict%2:32:01::
693,otherwise,ADV,d001.s004.t011,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",otherwise%4:02:01::
694,healthy,ADJ,d001.s004.t012,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",healthy%3:00:00::
695,individual,NOUN,d001.s004.t013,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",individual%1:03:00::
696,likely,ADJ,d001.s004.t014,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",likely%3:00:00::
697,get,VERB,d001.s004.t015,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",get%2:29:00::
698,cancer,NOUN,d001.s004.t016,d001.s004,"Already, scientists are developing tests based on the newly identified genes that, for the first time, can predict whether an otherwise healthy individual is likely to get cancer.",cancer%1:26:00::
699,set,NOUN,d001.s005.t000,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",set%1:14:00::
700,discovery,NOUN,d001.s005.t001,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",discovery%1:04:00::
701,say,VERB,d001.s005.t002,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",say%2:32:15::
702,researcher,NOUN,d001.s005.t003,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",researcher%1:18:00::
703,just,ADV,d001.s005.t004,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",just%4:02:01::
704,find,VERB,d001.s005.t005,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",find%2:36:00::
705,gene,NOUN,d001.s005.t006,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",gene%1:08:00::
706,pivotal,ADJ,d001.s005.t007,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",pivotal%5:00:00:crucial:00
707,trigger,VERB,d001.s005.t008,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",trigger%2:36:00::
708,colon,NOUN,d001.s005.t009,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",colon%1:08:00::
709,cancer,NOUN,d001.s005.t010,d001.s005,"`` It 's a super-exciting set of discoveries,`` says Bert Vogelstein, a Johns Hopkins University researcher who has just found a gene pivotal to the triggering of colon cancer.",cancer%1:26:00::
710,only,ADV,d001.s006.t000,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,only%4:02:05::
711,decade,NOUN,d001.s006.t001,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,decade%1:28:00::
712,ago,ADV,d001.s006.t002,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,ago%4:02:00::
713,cancer,NOUN,d001.s006.t003,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,cancer%1:26:00::
714,know,VERB,d001.s006.t004,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,know%2:31:01::
715,nothing,NOUN,d001.s006.t005,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,nothing%1:23:00::
716,molecular,ADJ,d001.s006.t006,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,molecular%3:01:00::
717,level,NOUN,d001.s006.t007,d001.s006,`` Only a decade ago cancer was a black box about which we knew nothing at the molecular level.,level%1:26:00::
718,today,NOUN,d001.s007.t000,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",today%1:28:00::
719,know,VERB,d001.s007.t001,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",know%2:31:01::
720,accumulation,NOUN,d001.s007.t002,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",accumulation%1:22:00::
721,alter,VERB,d001.s007.t003,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",alter%2:30:01::
722,gene,NOUN,d001.s007.t004,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",gene%1:08:00::
723,initiate,VERB,d001.s007.t005,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",initiate%2:36:01::
724,cancer,NOUN,d001.s007.t006,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",cancer%1:26:00::
725,then,ADV,d001.s007.t007,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",then%4:02:00::
726,propel,VERB,d001.s007.t008,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",propel%2:35:00::
727,deadly,ADJ,d001.s007.t009,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",deadly%5:00:00:virulent:00
728,state,NOUN,d001.s007.t010,d001.s007,"Today, we know that the accumulation of several of these altered genes can initiate a cancer and, then, propel it into a deadly state.``",state%1:03:00::
729,scientist,NOUN,d001.s008.t000,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",scientist%1:18:00::
730,call,VERB,d001.s008.t001,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",call%2:32:02::
731,new,ADJ,d001.s008.t002,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",new%5:00:00:original:00
732,class,NOUN,d001.s008.t003,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",class%1:14:00::
733,gene,NOUN,d001.s008.t004,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",gene%1:08:00::
734,simply,ADV,d001.s008.t005,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",simply%4:02:01::
735,anticancer,ADJ,d001.s008.t006,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",anticancer%3:01:00::
736,gene,NOUN,d001.s008.t007,d001.s008,"Scientists call the new class of genes tumor-suppressors, or simply anti-cancer genes.",gene%1:08:00::
737,function,VERB,d001.s009.t000,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",function%2:35:00::
738,normally,ADV,d001.s009.t001,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",normally%4:02:00::
739,make,VERB,d001.s009.t002,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",make%2:36:00::
740,protein,NOUN,d001.s009.t003,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",protein%1:27:00::
741,hold,VERB,d001.s009.t004,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",hold%2:42:00::
742,cell,NOUN,d001.s009.t005,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",cell%1:03:00::
743,growth,NOUN,d001.s009.t006,d001.s009,"When functioning normally, they make proteins that hold a cell 's growth in check.",growth%1:22:00::
744,gene,NOUN,d001.s010.t000,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",gene%1:08:00::
745,damage,VERB,d001.s010.t001,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",damage%2:30:00::
746,perhaps,ADV,d001.s010.t002,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",perhaps%4:02:00::
747,radiation,NOUN,d001.s010.t003,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",radiation%1:19:00::
748,chemical,NOUN,d001.s010.t004,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",chemical%1:27:00::
749,chance,ADJ,d001.s010.t005,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",chance%5:00:00:unplanned:00
750,accident,NOUN,d001.s010.t006,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",accident%1:11:00::
751,cell,NOUN,d001.s010.t007,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",cell%1:03:00::
752,division,NOUN,d001.s010.t008,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",division%1:04:00::
753,protein,NOUN,d001.s010.t009,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",protein%1:27:00::
754,longer,ADV,d001.s010.t010,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",longer%4:02:00::
755,work,VERB,d001.s010.t011,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",work%2:35:02::
756,cell,NOUN,d001.s010.t012,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",cell%1:03:00::
757,normally,ADV,d001.s010.t013,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",normally%4:02:00::
758,turn,VERB,d001.s010.t014,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",turn%2:30:03::
759,malignant,ADJ,d001.s010.t015,d001.s010,"But if the genes are damaged-- perhaps by radiation, a chemical or through a chance accident in cell division-- their growth-suppressing proteins no longer work, and cells normally under control turn malignant.",malignant%3:00:02::
760,newly,ADV,d001.s011.t000,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,newly%4:02:00::
761,identify,VERB,d001.s011.t001,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,identify%2:31:01::
762,gene,NOUN,d001.s011.t002,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,gene%1:08:00::
763,differ,VERB,d001.s011.t003,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,differ%2:42:00::
764,family,NOUN,d001.s011.t004,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,family%1:14:04::
765,gene,NOUN,d001.s011.t005,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,gene%1:08:00::
766,discover,VERB,d001.s011.t006,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,discover%2:31:03::
767,early,ADJ,d001.s011.t007,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,early%3:00:00::
768,call,VERB,d001.s011.t008,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,call%2:32:02::
769,oncogene,NOUN,d001.s011.t009,d001.s011,The newly identified genes differ from a family of genes discovered in the early 1980s called oncogenes.,oncogene%1:08:00::
770,oncogene,NOUN,d001.s012.t000,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",oncogene%1:08:00::
771,present,ADJ,d001.s012.t001,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",present%3:00:02::
772,cell,NOUN,d001.s012.t002,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",cell%1:03:00::
773,become,VERB,d001.s012.t003,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",become%2:30:00::
774,malignant,ADJ,d001.s012.t004,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",malignant%3:00:02::
775,researcher,NOUN,d001.s012.t005,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",researcher%1:18:00::
776,find,VERB,d001.s012.t006,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",find%2:39:02::
777,normal,ADJ,d001.s012.t007,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",normal%3:00:01::
778,cancerous,ADJ,d001.s012.t008,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",cancerous%5:00:00:malignant:02
779,cell,NOUN,d001.s012.t009,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",cell%1:03:00::
780,suggest,VERB,d001.s012.t010,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",suggest%2:32:02::
781,oncogene,NOUN,d001.s012.t011,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",oncogene%1:08:00::
782,cause,VERB,d001.s012.t012,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",cause%2:36:00::
783,cancer,NOUN,d001.s012.t013,d001.s012,"Oncogenes must be present for a cell to become malignant, but researchers have found them in normal as well as in cancerous cells, suggesting that oncogenes do n't cause cancer by themselves.",cancer%1:26:00::
784,recent,ADJ,d001.s013.t000,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",recent%5:00:00:past:00
785,month,NOUN,d001.s013.t001,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",month%1:28:01::
786,researcher,NOUN,d001.s013.t002,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",researcher%1:18:00::
787,come,VERB,d001.s013.t003,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",come%2:30:03::
788,believe,VERB,d001.s013.t004,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",believe%2:31:00::
789,type,NOUN,d001.s013.t005,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",type%1:09:00::
790,cancer,NOUN,d001.s013.t006,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",cancer%1:26:00::
791,gene,NOUN,d001.s013.t007,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",gene%1:08:00::
792,work,VERB,d001.s013.t008,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",work%2:35:02::
793,in_concert,ADV,d001.s013.t009,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",in_concert%4:02:00::
794,oncogene,NOUN,d001.s013.t010,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",oncogene%1:08:00::
795,turn,VERB,d001.s013.t011,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",turn%2:42:13::
796,proliferate,VERB,d001.s013.t012,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",proliferate%2:30:01::
797,cell,NOUN,d001.s013.t013,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",cell%1:03:00::
798,malignant,ADJ,d001.s013.t014,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",malignant%3:00:02::
799,only,ADV,d001.s013.t015,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",only%4:02:03::
800,gene,NOUN,d001.s013.t016,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",gene%1:08:00::
801,damage,VERB,d001.s013.t017,d001.s013,"In recent months, researchers have come to believe the two types of cancer genes work in concert: An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged.",damage%2:30:00::
802,gene,NOUN,d001.s014.t000,d001.s014,"Like all genes, tumor-suppressor genes are inherited in two copies, one from each parent.",gene%1:08:00::
803,gene,NOUN,d001.s014.t001,d001.s014,"Like all genes, tumor-suppressor genes are inherited in two copies, one from each parent.",gene%1:08:00::
804,inherit,VERB,d001.s014.t002,d001.s014,"Like all genes, tumor-suppressor genes are inherited in two copies, one from each parent.",inherit%2:40:01::
805,copy,NOUN,d001.s014.t003,d001.s014,"Like all genes, tumor-suppressor genes are inherited in two copies, one from each parent.",copy%1:06:00::
806,parent,NOUN,d001.s014.t004,d001.s014,"Like all genes, tumor-suppressor genes are inherited in two copies, one from each parent.",parent%1:18:00::
807,copy,NOUN,d001.s015.t000,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",copy%1:06:00::
808,make,VERB,d001.s015.t001,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",make%2:36:00::
809,protein,NOUN,d001.s015.t002,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",protein%1:27:00::
810,need,VERB,d001.s015.t003,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",need%2:42:00::
811,control,VERB,d001.s015.t004,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",control%2:41:01::
812,cell,NOUN,d001.s015.t005,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",cell%1:03:00::
813,growth,NOUN,d001.s015.t006,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",growth%1:22:00::
814,cancer,NOUN,d001.s015.t007,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",cancer%1:26:00::
815,arise,VERB,d001.s015.t008,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",arise%2:42:00::
816,copy,NOUN,d001.s015.t009,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",copy%1:06:00::
817,impaired,ADJ,d001.s015.t010,d001.s015,"Either copy can make the proteins needed to control cell growth, so for cancer to arise, both copies must be impaired.",impaired%3:00:00::
818,person,NOUN,d001.s016.t000,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",person%1:03:00::
819,bear,VERB,d001.s016.t001,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",bear%2:29:01::
820,defective,ADJ,d001.s016.t002,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",defective%5:00:00:malfunctioning:00
821,copy,NOUN,d001.s016.t003,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",copy%1:06:00::
822,suppressor_gene,NOUN,d001.s016.t004,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",suppressor_gene%1:08:00::
823,copy,NOUN,d001.s016.t005,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",copy%1:06:00::
824,damage,VERB,d001.s016.t006,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",damage%2:30:00::
825,early,ADV,d001.s016.t007,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",early%4:02:01::
826,life,NOUN,d001.s016.t008,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",life%1:28:01::
827,especially,ADV,d001.s016.t009,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",especially%4:02:00::
828,cancer,NOUN,d001.s016.t010,d001.s016,"A person who is born with one defective copy of a suppressor gene, or in whom one copy is damaged early in life, is especially prone to cancer because he need only lose the other copy for a cancer to develop.",cancer%1:26:00::
